COMMUNE_NOM,COLL_INSEE,ENFANT_SEXE,ENFANT_PRENOM,NOMBRE_OCCURRENCES,ANNEE
Paris,75056,M,Hamza,31,2016
Paris,75056,F,Giulia,50,2018
Paris,75056,F,Nada,9,2013
Paris,75056,F,Olympia,5,2014
Paris,75056,M,Baptiste,89,2013
Paris,75056,M,Haron,5,2016
Paris,75056,F,Héléna,8,2018
Paris,75056,M,Nicolas,46,2013
Paris,75056,M,Omar,20,2014
Paris,75056,F,Camélia,17,2013
Paris,75056,M,Hector,55,2016
Paris,75056,F,Hind,6,2018
Paris,75056,F,Nicole,5,2013
Paris,75056,M,Oumar,10,2014
Paris,75056,F,Cloé,5,2013
Paris,75056,F,Jennah,10,2016
Paris,75056,M,Ilan,13,2018
Paris,75056,F,Oumou,19,2013
Paris,75056,M,Pablo,18,2014
Paris,75056,M,Cyriaque,5,2013
Paris,75056,M,Joud,12,2016
Paris,75056,F,Ines,29,2018
Paris,75056,M,Raphael,16,2013
Paris,75056,M,Richard,6,2014
Paris,75056,M,Denis,8,2013
Paris,75056,F,Justine,27,2016
Paris,75056,M,Isaac,146,2018
Paris,75056,M,Richard,5,2013
Paris,75056,M,Roméo,26,2014
Paris,75056,F,Domitille,10,2013
Paris,75056,F,Kadidja,7,2016
Paris,75056,M,Ismail,12,2018
Paris,75056,M,Rodrigo,5,2013
Paris,75056,M,Ruben,48,2014
Paris,75056,M,Elio,24,2013
Paris,75056,M,Kassim,10,2016
Paris,75056,M,Issa,55,2018
Paris,75056,F,Roxane,42,2013
Paris,75056,M,Ryad,7,2014
Paris,75056,M,Elliott,7,2013
Paris,75056,M,Kays,5,2016
Paris,75056,F,Jannah,16,2018
Paris,75056,M,Sean,10,2013
Paris,75056,M,Samba,5,2014
Paris,75056,F,Elsa,60,2013
Paris,75056,M,Liam,129,2016
Paris,75056,M,Joud,13,2018
Paris,75056,F,Séréna,8,2013
Paris,75056,F,Samia,6,2014
Paris,75056,F,Faith,5,2013
Paris,75056,M,Lou,6,2016
Paris,75056,F,Lalya,7,2018
Paris,75056,F,Sofia,112,2013
Paris,75056,F,Sandra,5,2014
Paris,75056,F,Fanny,11,2013
Paris,75056,M,Lucien,59,2016
Paris,75056,M,Leonardo,13,2018
Paris,75056,F,Vanessa,9,2013
Paris,75056,M,Skander,6,2014
Paris,75056,F,Fiona,6,2013
Paris,75056,F,Mahaut,22,2016
Paris,75056,F,Luce,10,2018
Paris,75056,M,Wilson,6,2013
Paris,75056,M,Sohan,17,2014
Paris,75056,M,Gaël,8,2013
Paris,75056,F,Maïwenn,5,2016
Paris,75056,F,Marilou,6,2018
Paris,75056,M,Younes,34,2013
Paris,75056,F,Solange,9,2014
Paris,75056,M,Hector,50,2013
Paris,75056,F,Malia,6,2016
Paris,75056,M,Matisse,5,2018
Paris,75056,M,Youssef,42,2013
Paris,75056,M,Souleymane,23,2014
Paris,75056,M,Idris,10,2013
Paris,75056,M,Maxim,11,2016
Paris,75056,M,Maurice,6,2018
Paris,75056,F,Amani,9,2014
Paris,75056,F,Valentine,75,2014
Paris,75056,M,Ismaël,70,2013
Paris,75056,M,Milhan,11,2016
Paris,75056,M,Maxime,102,2018
Paris,75056,M,Bastien,15,2014
Paris,75056,M,Walid,18,2014
Paris,75056,F,Izia,7,2013
Paris,75056,M,Mylan,6,2016
Paris,75056,F,Olympia,6,2018
Paris,75056,F,Castille,11,2014
Paris,75056,M,Yaron,5,2014
Paris,75056,M,Jed,6,2013
Paris,75056,F,Nayla,9,2016
Paris,75056,F,Pénélope,11,2018
Paris,75056,F,Cléa,8,2014
Paris,75056,M,Yohann,5,2014
Paris,75056,M,Joey,6,2013
Paris,75056,F,Olympia,6,2016
Paris,75056,F,Philomène,11,2018
Paris,75056,F,Clémentine,21,2014
Paris,75056,M,Yossef,12,2014
Paris,75056,M,Joseph,150,2013
Paris,75056,F,Ophélie,8,2016
Paris,75056,F,Pia,34,2018
Paris,75056,M,Colin,13,2014
Paris,75056,F,Adama,6,2015
Paris,75056,F,Julia,84,2013
Paris,75056,M,Oren,7,2016
Paris,75056,M,Pio,18,2018
Paris,75056,M,Dan,11,2014
Paris,75056,M,Alessio,7,2015
Paris,75056,M,Lamine,7,2013
Paris,75056,F,Philippa,6,2016
Paris,75056,F,Ritej,6,2018
Paris,75056,F,Deva,6,2014
Paris,75056,M,Alexander,10,2015
Paris,75056,F,Laure,12,2013
Paris,75056,M,Romain,29,2016
Paris,75056,F,Roxanne,8,2018
Paris,75056,F,Divine,8,2014
Paris,75056,F,Alexia,15,2015
Paris,75056,M,Leandro,10,2013
Paris,75056,M,Sebastian,6,2016
Paris,75056,F,Sabrina,6,2018
Paris,75056,M,Éliott,5,2014
Paris,75056,F,Alia,12,2015
Paris,75056,M,Léonard,42,2013
Paris,75056,F,Soumaya,13,2016
Paris,75056,M,Sacha,142,2018
Paris,75056,F,Elise,49,2014
Paris,75056,F,Amira,17,2015
Paris,75056,F,Lia,12,2013
Paris,75056,F,Swann,7,2016
Paris,75056,M,Sidy,5,2018
Paris,75056,F,Elyssa,6,2014
Paris,75056,M,Andreas,8,2015
Paris,75056,F,Liora,13,2013
Paris,75056,M,Téo,8,2016
Paris,75056,F,Soline,20,2018
Paris,75056,M,Emilio,7,2014
Paris,75056,F,Apolline,87,2015
Paris,75056,F,Liv,23,2013
Paris,75056,M,Théo,57,2016
Paris,75056,M,Souleymane,30,2018
Paris,75056,M,Eric,14,2014
Paris,75056,F,Ashley,9,2015
Paris,75056,M,Louis,277,2013
Paris,75056,F,Victoire,92,2016
Paris,75056,F,Tesnim,8,2018
Paris,75056,M,Ezio,5,2014
Paris,75056,F,Audrey,8,2015
Paris,75056,F,Luce,7,2013
Paris,75056,M,Ziad,7,2016
Paris,75056,F,Tess,8,2018
Paris,75056,F,Fanta,21,2014
Paris,75056,F,Aure,5,2015
Paris,75056,F,Lylia,9,2013
Paris,75056,M,Abdoul,15,2017
Paris,75056,F,Tessa,7,2018
Paris,75056,M,Gaétan,6,2014
Paris,75056,F,Billie,11,2015
Paris,75056,F,Maëlis,5,2013
Paris,75056,M,Achille,51,2017
Paris,75056,F,Théodora,11,2018
Paris,75056,M,Giacomo,8,2014
Paris,75056,F,Chelsea,5,2015
Paris,75056,M,Manil,5,2013
Paris,75056,F,Aisha,6,2017
Paris,75056,F,Yara,13,2018
Paris,75056,M,Giulian,6,2014
Paris,75056,F,Clarence,6,2015
Paris,75056,F,Marwa,13,2013
Paris,75056,M,Alan,9,2017
Paris,75056,F,Zahra,7,2018
Paris,75056,F,Hannah,20,2014
Paris,75056,M,Clovis,7,2015
Paris,75056,M,Mathias,33,2013
Paris,75056,M,Alix,15,2017
Paris,75056,F,Mila,111,2019
Paris,75056,F,Inaya,39,2014
Paris,75056,F,Constance,65,2015
Paris,75056,M,Maximilian,6,2013
Paris,75056,M,Amaël,6,2017
Paris,75056,M,Martin,100,2019
Paris,75056,M,Ismail,7,2014
Paris,75056,F,Coumba,9,2015
Paris,75056,F,Mélissa,41,2013
Paris,75056,F,Angela,7,2017
Paris,75056,M,Camille,97,2019
Paris,75056,F,Judith,26,2014
Paris,75056,M,Dany,10,2015
Paris,75056,F,Mia,41,2013
Paris,75056,F,Antonia,10,2017
Paris,75056,F,Lou,96,2019
Paris,75056,F,Kendra,5,2014
Paris,75056,F,Déborah,7,2015
Paris,75056,M,Mickaël,8,2013
Paris,75056,M,Aristide,8,2017
Paris,75056,F,Ava,87,2019
Paris,75056,M,Khaled,5,2014
Paris,75056,F,Éléa,7,2015
Paris,75056,F,Morgane,14,2013
Paris,75056,F,Charlie,57,2017
Paris,75056,M,Simon,86,2019
Paris,75056,F,Layanah,6,2014
Paris,75056,F,Emily,11,2015
Paris,75056,F,Noémie,70,2013
Paris,75056,F,Chayma,6,2017
Paris,75056,F,Léonie,76,2019
Paris,75056,F,Lise,39,2014
Paris,75056,M,Ferdinand,11,2015
Paris,75056,M,Ousmane,17,2013
Paris,75056,F,Ciara,5,2017
Paris,75056,F,Yasmine,67,2019
Paris,75056,F,Louisa,21,2014
Paris,75056,M,Florent,5,2015
Paris,75056,F,Quitterie,9,2013
Paris,75056,M,Colin,8,2017
Paris,75056,F,Giulia,50,2019
Paris,75056,F,Lylia,9,2014
Paris,75056,M,Gaël,15,2015
Paris,75056,M,Robin,56,2013
Paris,75056,M,Constant,7,2017
Paris,75056,F,Esther,47,2019
Paris,75056,F,Lyna,29,2014
Paris,75056,F,Gaia,9,2015
Paris,75056,M,Saul,12,2013
Paris,75056,M,Dani,5,2017
Paris,75056,M,Ali,46,2019
Paris,75056,M,Marceau,57,2014
Paris,75056,M,Harold,5,2015
Paris,75056,F,Shana,11,2013
Paris,75056,F,Délya,5,2017
Paris,75056,M,Ismael,46,2019
Paris,75056,M,Martin,136,2014
Paris,75056,F,Hiba,7,2015
Paris,75056,F,Shyrel,6,2013
Paris,75056,F,Dieynaba,5,2017
Paris,75056,M,Anas,37,2019
Paris,75056,M,Mathis,85,2014
Paris,75056,M,Matis,7,2019
Paris,75056,M,Idris,8,2015
Paris,75056,F,Sidonie,13,2013
Paris,75056,M,Eddy,6,2017
Paris,75056,M,Émile,35,2019
Paris,75056,F,Mélanie,7,2014
Paris,75056,M,Ugo,7,2019
Paris,75056,F,Ivy,6,2015
Paris,75056,M,Stéphane,6,2013
Paris,75056,M,Eliott,95,2017
Paris,75056,F,Olympe,35,2019
Paris,75056,M,Milan,37,2014
Paris,75056,F,Aaliyah,7,2019
Paris,75056,M,Joachim,33,2015
Paris,75056,M,Swann,11,2013
Paris,75056,F,Fatima,35,2017
Paris,75056,F,Eden,33,2019
Paris,75056,M,Moussa,35,2014
Paris,75056,F,Adja,7,2019
Paris,75056,M,Joël,5,2015
Paris,75056,M,Thierry,6,2013
Paris,75056,F,France,7,2017
Paris,75056,F,Myriam,33,2019
Paris,75056,F,Nadine,5,2014
Paris,75056,F,Joana,7,2019
Paris,75056,M,John,5,2015
Paris,75056,M,Titouan,22,2013
Paris,75056,F,Giuliana,5,2017
Paris,75056,M,Zacharie,27,2019
Paris,75056,M,Orso,9,2014
Paris,75056,F,Zara,7,2019
Paris,75056,M,Jordan,11,2015
Paris,75056,F,Valentine,66,2013
Paris,75056,M,Guilhem,5,2017
Paris,75056,M,Oumar,26,2019
Paris,75056,F,Paola,8,2014
Paris,75056,M,Hédi,6,2019
Paris,75056,F,Solveig,6,2020
Paris,75056,M,Joseph,170,2015
Paris,75056,M,Yannick,9,2013
Paris,75056,F,Hanaé,12,2017
Paris,75056,F,Kenza,25,2019
Paris,75056,M,Paulin,6,2014
Paris,75056,M,Kevin,6,2019
Paris,75056,M,Eliel,5,2020
Paris,75056,M,Josh,7,2015
Paris,75056,F,Yosra,5,2013
Paris,75056,M,Henri,47,2017
Paris,75056,F,Zélie,25,2019
Paris,75056,F,Rita,13,2014
Paris,75056,M,Lazar,6,2019
Paris,75056,M,Hélio,5,2020
Paris,75056,F,Justine,26,2015
Paris,75056,F,Yousra,7,2013
Paris,75056,F,Inès,163,2017
Paris,75056,F,Emna,22,2019
Paris,75056,F,Salima,6,2014
Paris,75056,M,Tyler,6,2019
Paris,75056,M,Merlin,5,2020
Paris,75056,F,Kadidia,9,2015
Paris,75056,F,Ysé,7,2013
Paris,75056,M,Ishak,5,2017
Paris,75056,F,Maëlys,22,2019
Paris,75056,F,Salimata,10,2014
Paris,75056,F,Hiba,6,2019
Paris,75056,M,Shaï,5,2020
Paris,75056,F,Leila,8,2015
Paris,75056,F,Yuna,5,2013
Paris,75056,F,Janelle,5,2017
Paris,75056,M,Gaston,21,2019
Paris,75056,F,Salomé,70,2014
Paris,75056,F,Liel,6,2019
Paris,75056,F,Adeline,5,2020
Paris,75056,F,Léonor,7,2015
Paris,75056,M,Zackary,6,2013
Paris,75056,M,Kamil,13,2017
Paris,75056,F,Léonore,21,2019
Paris,75056,F,Sarah,176,2014
Paris,75056,F,Tal,6,2019
Paris,75056,F,Alessia,5,2020
Paris,75056,F,Lilly,5,2015
Paris,75056,F,Aicha,18,2014
Paris,75056,F,Khadija,23,2017
Paris,75056,M,Naor,18,2019
Paris,75056,F,Serena,5,2014
Paris,75056,M,Christian,5,2019
Paris,75056,F,Élisabeth,5,2020
Paris,75056,M,Lino,15,2015
Paris,75056,F,Aimée,6,2014
Paris,75056,M,Leon,5,2017
Paris,75056,M,Souleyman,18,2019
Paris,75056,F,Sibylle,15,2014
Paris,75056,M,Eyad,5,2019
Paris,75056,F,Enora,5,2020
Paris,75056,M,Lior,12,2015
Paris,75056,M,Aksil,15,2014
Paris,75056,F,Lia,14,2017
Paris,75056,F,Sibylle,18,2019
Paris,75056,M,Solal,44,2014
Paris,75056,M,Saïd,5,2019
Paris,75056,F,Hiba,5,2020
Paris,75056,F,Lise,44,2015
Paris,75056,M,Alexis,80,2014
Paris,75056,F,Lilou,8,2017
Paris,75056,M,Zayn,17,2019
Paris,75056,F,Stella,44,2014
Paris,75056,M,Salif,5,2019
Paris,75056,F,Kali,5,2020
Paris,75056,M,Luka,21,2015
Paris,75056,M,Amara,5,2014
Paris,75056,F,Liza,6,2017
Paris,75056,F,Camélia,17,2019
Paris,75056,M,Swann,8,2014
Paris,75056,M,Skander,5,2019
Paris,75056,F,Téa,5,2020
Paris,75056,F,Mariam,49,2015
Paris,75056,F,Anne,9,2014
Paris,75056,M,Loïc,11,2017
Paris,75056,F,Sienna,17,2019
Paris,75056,F,Thelma,7,2014
Paris,75056,F,Frida,5,2019
Paris,75056,M,Victor,155,2021
Paris,75056,F,Marina,9,2015
Paris,75056,F,Lucia,8,2019
Paris,75056,M,Antoine,126,2014
Paris,75056,M,Malick,9,2017
Paris,75056,F,Sixtine,17,2019
Paris,75056,M,Tidiane,7,2014
Paris,75056,F,Inés,5,2019
Paris,75056,M,Maël,98,2021
Paris,75056,M,Mathéo,34,2015
Paris,75056,M,Nathaniel,7,2019
Paris,75056,M,Antonin,37,2014
Paris,75056,F,Mariame,8,2017
Paris,75056,M,Isaïah,16,2019
Paris,75056,F,Tina,11,2014
Paris,75056,F,Koumba,5,2019
Paris,75056,M,Timothée,89,2021
Paris,75056,F,Mathilde,84,2015
Paris,75056,M,Theodore,7,2019
Paris,75056,F,Auriane,6,2014
Paris,75056,M,Merlin,6,2017
Paris,75056,M,Romain,16,2019
Paris,75056,F,Ysé,11,2014
Paris,75056,F,Léone,5,2019
Paris,75056,F,Alba,75,2021
Paris,75056,M,Max,18,2015
Paris,75056,F,Alexia,7,2019
Paris,75056,F,Aurore,20,2014
Paris,75056,F,Myla,10,2017
Paris,75056,F,Emy,15,2019
Paris,75056,F,Zohra,7,2014
Paris,75056,F,Leya,5,2019
Paris,75056,M,Mathis,68,2021
Paris,75056,M,Michael,5,2015
Paris,75056,F,Alycia,7,2019
Paris,75056,F,Ayline,7,2014
Paris,75056,F,Naïa,7,2017
Paris,75056,F,Soline,15,2019
Paris,75056,M,Aksel,20,2015
Paris,75056,F,Méline,5,2019
Paris,75056,F,Noa,64,2021
Paris,75056,F,Michelle,9,2015
Paris,75056,F,Marina,7,2019
Paris,75056,M,Ben,8,2014
Paris,75056,F,Neïla,13,2017
Paris,75056,F,Cléa,14,2019
Paris,75056,M,Albéric,5,2015
Paris,75056,F,Mélya,5,2019
Paris,75056,M,Yanis,64,2021
Paris,75056,M,Muhammad,7,2015
Paris,75056,M,Kenzi,6,2019
Paris,75056,F,Bonnie,5,2014
Paris,75056,F,Ora,10,2017
Paris,75056,F,Anya,13,2019
Paris,75056,M,Albert,14,2015
Paris,75056,F,Nalya,5,2019
Paris,75056,M,Maxence,61,2021
Paris,75056,M,Nathan,94,2015
Paris,75056,F,Abigaël,6,2019
Paris,75056,M,Bradley,7,2014
Paris,75056,F,Purity,5,2017
Paris,75056,M,Eugène,12,2019
Paris,75056,M,Amine,42,2015
Paris,75056,F,Nelly,5,2019
Paris,75056,F,Anaïs,59,2021
Paris,75056,M,Nathanael,8,2015
Paris,75056,F,Alexie,6,2019
Paris,75056,F,Catherine,8,2014
Paris,75056,F,Rose,144,2017
Paris,75056,M,Marlon,12,2019
Paris,75056,M,Ange,6,2015
Paris,75056,F,Ruth,5,2019
Paris,75056,F,Capucine,43,2021
Paris,75056,M,Niels,7,2015
Paris,75056,F,Joanna,6,2019
Paris,75056,F,Chiara,37,2014
Paris,75056,F,Sarah,159,2017
Paris,75056,F,Eléa,12,2019
Paris,75056,F,Aurore,16,2015
Paris,75056,M,Paul,158,2020
Paris,75056,F,Sophia,38,2021
Paris,75056,F,Paloma,27,2015
Paris,75056,M,Abderrahmane,5,2019
Paris,75056,M,Eden,42,2014
Paris,75056,M,Sékou,5,2017
Paris,75056,M,Naïl,11,2019
Paris,75056,F,Ayline,7,2015
Paris,75056,F,Ella,105,2020
Paris,75056,F,Assya,24,2021
Paris,75056,M,Philémon,6,2015
Paris,75056,M,Alan,5,2019
Paris,75056,M,El,6,2014
Paris,75056,F,Tehila,5,2017
Paris,75056,F,Paula,11,2019
Paris,75056,F,Bianca,23,2015
Paris,75056,F,Margaux,101,2020
Paris,75056,F,Coline,24,2021
Paris,75056,F,Rania,16,2015
Paris,75056,M,Azad,5,2019
Paris,75056,F,Éléa,6,2014
Paris,75056,M,Thibaut,5,2017
Paris,75056,M,Maximilien,10,2019
Paris,75056,M,Bilal,22,2015
Paris,75056,F,Iris,97,2020
Paris,75056,F,Georgia,22,2021
Paris,75056,F,Safa,5,2015
Paris,75056,M,Viggo,5,2019
Paris,75056,M,Elhadj,6,2014
Paris,75056,F,Tiana,7,2017
Paris,75056,F,Lydia,9,2019
Paris,75056,M,Bilel,6,2015
Paris,75056,F,Zoé,84,2020
Paris,75056,M,Noham,21,2021
Paris,75056,F,Salimata,6,2015
Paris,75056,F,Annabelle,5,2019
Paris,75056,M,Enguerrand,5,2014
Paris,75056,M,Timothé,15,2017
Paris,75056,M,Cameron,6,2015
Paris,75056,M,Charles,74,2020
Paris,75056,M,Aurélien,19,2021
Paris,75056,M,Selyan,8,2015
Paris,75056,F,Lylia,5,2019
Paris,75056,F,Eve,18,2014
Paris,75056,M,Vasco,6,2017
Paris,75056,F,Cassandra,6,2015
Paris,75056,F,Apolline,63,2020
Paris,75056,M,Mateo,19,2021
Paris,75056,M,Sixte,5,2015
Paris,75056,F,Emma,143,2020
Paris,75056,F,Farah,15,2014
Paris,75056,F,Yuna,15,2017
Paris,75056,F,Cassandre,18,2015
Paris,75056,M,Aylan,51,2020
Paris,75056,F,Helena,18,2021
Paris,75056,F,Sofia,137,2015
Paris,75056,F,Inès,119,2020
Paris,75056,F,Flore,14,2014
Paris,75056,M,Aden,5,2018
Paris,75056,F,Célia,27,2015
Paris,75056,M,David,48,2020
Paris,75056,F,Mariama,18,2021
Paris,75056,M,Solal,38,2015
Paris,75056,F,Nina,108,2020
Paris,75056,F,Grace,12,2014
Paris,75056,F,Albane,30,2018
Paris,75056,M,Charles,82,2015
Paris,75056,F,Marie,46,2020
Paris,75056,M,Yacine,18,2021
Paris,75056,F,Stella,33,2015
Paris,75056,F,Victoria,106,2020
Paris,75056,F,Hélène,20,2014
Paris,75056,M,Alpha,7,2018
Paris,75056,M,Christ,10,2015
Paris,75056,M,Ilyes,37,2020
Paris,75056,M,Édouard,17,2021
Paris,75056,F,Tahel,10,2015
Paris,75056,M,Maxime,103,2020
Paris,75056,F,Hidaya,5,2014
Paris,75056,M,Amar,9,2018
Paris,75056,M,Clarence,12,2015
Paris,75056,M,Mathéo,30,2020
Paris,75056,M,Camil,16,2021
Paris,75056,F,Aïssatou,7,2016
Paris,75056,M,Valentin,76,2020
Paris,75056,F,Inès,211,2014
Paris,75056,F,Anais,5,2018
Paris,75056,F,Coline,19,2015
Paris,75056,M,Hamza,29,2020
Paris,75056,M,Darius,16,2021
Paris,75056,M,Alix,6,2016
Paris,75056,F,Aya,64,2020
Paris,75056,F,Isabella,5,2014
Paris,75056,F,Andrea,11,2018
Paris,75056,M,Elouan,8,2015
Paris,75056,F,Jasmine,29,2020
Paris,75056,M,Emilio,16,2021
Paris,75056,F,Ariane,19,2016
Paris,75056,M,Ayden,59,2020
Paris,75056,M,Ishaq,5,2014
Paris,75056,F,Ariane,20,2018
Paris,75056,F,Ema,9,2015
Paris,75056,M,Jacques,26,2020
Paris,75056,M,Idris,16,2021
Paris,75056,F,Assa,10,2016
Paris,75056,F,Garance,45,2020
Paris,75056,M,Jamal,5,2014
Paris,75056,F,Ayah,6,2018
Paris,75056,F,Emna,12,2015
Paris,75056,F,Judith,25,2020
Paris,75056,M,Timéo,15,2021
Paris,75056,M,Aubin,13,2016
Paris,75056,M,Henri,43,2020
Paris,75056,M,Jérémie,14,2014
Paris,75056,F,Charlotte,153,2018
Paris,75056,F,Eulalie,6,2015
Paris,75056,F,Cléo,24,2020
Paris,75056,F,Hanaé,13,2021
Paris,75056,M,Ayman,9,2016
Paris,75056,M,Issa,41,2020
Paris,75056,M,Jimmy,9,2014
Paris,75056,M,Charly,6,2018
Paris,75056,F,Fatimata,9,2015
Paris,75056,F,Talia,24,2020
Paris,75056,F,Kamila,13,2021
Paris,75056,M,Baudouin,5,2016
Paris,75056,F,Elena,38,2020
Paris,75056,F,Johanna,11,2014
Paris,75056,M,Corentin,25,2018
Paris,75056,F,Firdaws,5,2015
Paris,75056,M,Adem,23,2020
Paris,75056,M,Ivan,13,2021
Paris,75056,M,Bruno,5,2016
Paris,75056,M,Emmanuel,32,2020
Paris,75056,M,Jonathan,8,2014
Paris,75056,M,Dario,7,2018
Paris,75056,F,Fleur,14,2015
Paris,75056,F,Oumou,23,2020
Paris,75056,F,Athénaïs,12,2021
Paris,75056,F,Carmen,16,2016
Paris,75056,M,Sasha,30,2020
Paris,75056,F,Léa,133,2014
Paris,75056,F,Eléa,14,2018
Paris,75056,M,Gaspard,165,2015
Paris,75056,M,Hadrien,20,2020
Paris,75056,F,Éloïse,12,2021
Paris,75056,M,Elias,58,2016
Paris,75056,M,Balthazar,28,2020
Paris,75056,M,Leo,17,2014
Paris,75056,F,Éléanore,5,2018
Paris,75056,F,Gina,5,2015
Paris,75056,F,Laura,20,2020
Paris,75056,M,Aviel,12,2021
Paris,75056,M,Élie,13,2016
Paris,75056,M,Nicolas,26,2020
Paris,75056,F,Liya,8,2014
Paris,75056,M,Eli,5,2018
Paris,75056,F,Giulia,50,2015
Paris,75056,F,Tara,19,2020
Paris,75056,M,Elyas,12,2021
Paris,75056,M,Elijah,14,2016
Paris,75056,F,Sixtine,26,2020
Paris,75056,M,Louison,6,2014
Paris,75056,F,Élisabeth,5,2018
Paris,75056,F,Héléna,7,2015
Paris,75056,M,Adel,18,2020
Paris,75056,F,Grace,11,2021
Paris,75056,F,Éloïse,15,2016
Paris,75056,M,Loup,23,2020
Paris,75056,M,Lucien,60,2014
Paris,75056,F,Élise,37,2018
Paris,75056,M,Ishaq,11,2015
Paris,75056,M,Leo,18,2020
Paris,75056,F,Thalia,11,2021
Paris,75056,M,Emir,6,2016
Paris,75056,F,Adélaïde,22,2020
Paris,75056,F,Ludivine,9,2014
Paris,75056,F,Emmy,16,2018
Paris,75056,M,Ismaël,84,2015
Paris,75056,F,Mahault,18,2020
Paris,75056,F,Dahlia,10,2021
Paris,75056,M,Esteban,24,2016
Paris,75056,M,Leonardo,19,2020
Paris,75056,F,Mahaut,20,2014
Paris,75056,M,Eyden,7,2018
Paris,75056,M,Ismail,5,2015
Paris,75056,F,Mélina,18,2020
Paris,75056,F,Malak,10,2021
Paris,75056,M,Evan,47,2016
Paris,75056,F,Flora,19,2020
Paris,75056,M,Malo,29,2014
Paris,75056,F,Fatima,28,2018
Paris,75056,M,Jacob,12,2015
Paris,75056,F,Pauline,18,2020
Paris,75056,F,Amira,9,2021
Paris,75056,M,Haï,5,2016
Paris,75056,M,Sami,18,2020
Paris,75056,F,Manon,118,2014
Paris,75056,M,Félix,70,2018
Paris,75056,F,Jennah,13,2015
Paris,75056,M,Isaiah,17,2020
Paris,75056,F,Hiba,9,2021
Paris,75056,F,Héloïse,87,2016
Paris,75056,F,Célestine,18,2020
Paris,75056,F,Marion,25,2014
Paris,75056,M,Hadrien,30,2018
Paris,75056,M,Juan,8,2015
Paris,75056,F,Camélia,16,2020
Paris,75056,F,Nélya,9,2021
Paris,75056,F,Hortense,23,2016
Paris,75056,F,Rebecca,18,2020
Paris,75056,F,Marwa,17,2014
Paris,75056,M,Hélios,9,2018
Paris,75056,F,Judith,24,2015
Paris,75056,M,Gianni,15,2020
Paris,75056,M,Yazid,9,2021
Paris,75056,M,Ilyan,20,2016
Paris,75056,M,Bakary,17,2020
Paris,75056,M,Maximilien,25,2014
Paris,75056,M,Ismaël,93,2018
Paris,75056,M,Kylian,34,2015
Paris,75056,M,Hayden,15,2020
Paris,75056,F,Domitille,8,2021
Paris,75056,M,Ivan,13,2016
Paris,75056,M,Eliot,17,2020
Paris,75056,M,Milhan,11,2014
Paris,75056,M,Jalil,7,2018
Paris,75056,M,Ladji,6,2015
Paris,75056,F,Lehna,15,2020
Paris,75056,F,Ethel,8,2021
Paris,75056,M,Iyad,19,2016
Paris,75056,F,Lyana,17,2020
Paris,75056,M,Nassim,27,2014
Paris,75056,F,Jeanne,187,2018
Paris,75056,F,Lana,29,2015
Paris,75056,M,Elyas,14,2020
Paris,75056,M,Eyal,8,2021
Paris,75056,F,Izia,8,2016
Paris,75056,M,Hippolyte,15,2020
Paris,75056,M,Nathanael,5,2014
Paris,75056,M,Julien,19,2018
Paris,75056,M,Lassana,13,2015
Paris,75056,M,Célestin,13,2020
Paris,75056,M,Karim,8,2021
Paris,75056,M,Jad,20,2016
Paris,75056,M,Ilian,14,2020
Paris,75056,F,Nesrine,11,2014
Paris,75056,M,Karl,6,2018
Paris,75056,M,Lenny,36,2015
Paris,75056,M,Mahdi,13,2020
Paris,75056,F,Agnès,7,2021
Paris,75056,M,James,32,2016
Paris,75056,M,Ismail,13,2020
Paris,75056,M,Nicolas,41,2014
Paris,75056,M,Kassim,8,2018
Paris,75056,M,Leon,7,2015
Paris,75056,F,Pénélope,13,2020
Paris,75056,F,Salimata,7,2021
Paris,75056,M,Jonathan,16,2016
Paris,75056,M,Khalil,13,2020
Paris,75056,F,Noémie,55,2014
Paris,75056,F,Kenza,16,2018
Paris,75056,M,Loïc,15,2015
Paris,75056,M,Alix,12,2020
Paris,75056,F,Shira,7,2021
Paris,75056,M,Kenzo,19,2016
Paris,75056,M,Calixte,11,2020
Paris,75056,M,Oren,13,2014
Paris,75056,F,Khadija,17,2018
Paris,75056,M,Lou,10,2015
Paris,75056,F,Eléa,12,2020
Paris,75056,M,Ahmad,7,2021
Paris,75056,F,Khadidja,11,2016
Paris,75056,F,Lydia,11,2020
Paris,75056,F,Sabrina,7,2014
Paris,75056,M,Léandro,5,2018
Paris,75056,F,Lucie,99,2015
Paris,75056,F,Estelle,12,2020
Paris,75056,M,Jessim,7,2021
Paris,75056,F,Lahna,11,2016
Paris,75056,F,Nelia,11,2020
Paris,75056,M,Sacha,146,2014
Paris,75056,F,Léna,62,2018
Paris,75056,F,Maëlys,39,2015
Paris,75056,F,Assil,11,2020
Paris,75056,M,Thiago,7,2021
Paris,75056,M,Lazar,5,2016
Paris,75056,M,Aboubakar,10,2020
Paris,75056,F,Safiatou,7,2014
Paris,75056,M,Leyth,5,2018
Paris,75056,F,Malia,7,2015
Paris,75056,F,Dana,11,2020
Paris,75056,M,Yannis,7,2021
Paris,75056,M,Lewis,6,2016
Paris,75056,M,Ilyès,10,2020
Paris,75056,M,Saïd,10,2014
Paris,75056,F,Lily,34,2018
Paris,75056,M,Marvin,5,2015
Paris,75056,M,Dan,10,2020
Paris,75056,F,Alima,6,2021
Paris,75056,F,Lilya,23,2016
Paris,75056,F,Rosa,10,2020
